0,1778198646784,0.00047652280000000033,0.0013020124,-6.94980000000723e-05,1
1,1778198646787,0.00047652280000000033,0.0013020124,-6.94980000000723e-05,1
2,1778198646789,0.0005194228000000006,0.0012591123999999999,0.0008821019999999801,1
3,1778198646791,0.0005194228000000006,0.0012591123999999999,0.0008821019999999801,1
4,1778198646794,0.0005194228000000006,0.0012591123999999999,0.0008821019999999801,1
5,1778198646796,0.0005194228000000006,0.0012591123999999999,0.0007495020000000529,1
6,1778198646798,-4.997719999999973e-05,-0.00021898759999999969,0.0007495020000000529,1
7,1778198646801,-4.997719999999973e-05,-0.00021898759999999969,0.0007495020000000529,1
8,1778198646833,-4.997719999999973e-05,-0.00021898759999999969,0.0007495020000000529,1
9,1778198646836,0.0006208227999999994,0.0007560124000000005,-0.0002761979999999654,1
10,1778198646875,0.0005311228000000005,0.0018831124000000012,0.0004687019999999719,2
11,1778198646896,0.0006091227999999995,0.0012825123999999997,0.0006676019999999738,1
12,1778198646899,0.0006091227999999995,0.0012825123999999997,0.0006676019999999738,1
13,1778198646901,-0.0001357772000000002,0.00022951239999999956,0.0003556019999998838,1
14,1778198646904,-0.0001357772000000002,0.00022951239999999956,0.0003556019999998838,1
15,1778198646906,-0.0001357772000000002,0.00022951239999999956,0.0003556019999998838,1
16,1778198646908,-0.0005530772,-0.0009911875999999995,0.0007768020000000053,1
17,1778198646911,-0.0005530772,-0.0009911875999999995,0.0007768020000000053,1
18,1778198646913,-0.0005530772,-0.0009911875999999995,0.0007768020000000053,1
19,1778198646915,-0.0005530772,-0.0009911875999999995,0.0007768020000000053,1
20,1778198646918,-0.00043997719999999945,-0.001642487599999999,0.0003868019999998928,1
21,1778198646920,-0.00043997719999999945,-0.001642487599999999,0.0003868019999998928,1
22,1778198646922,-0.00043997719999999945,-0.001642487599999999,0.0003868019999998928,1
23,1778198646925,-0.0001474772000000001,-0.0009014875999999996,0.0008509019999999711,1
24,1778198646927,-0.0001474772000000001,-0.0009014875999999996,0.0008509019999999711,1
25,1778198646929,-0.0001474772000000001,-0.0009014875999999996,0.0008509019999999711,1
26,1778198646932,-0.0001474772000000001,-0.0009014875999999996,-0.0001942980000001083,1
27,1778198646934,0.0003595228000000004,0.0004986124000000008,-0.0001942980000001083,1
28,1778198646937,0.0003595228000000004,0.0004986124000000008,-0.0001942980000001083,1
29,1778198646939,0.0003595228000000004,0.0004986124000000008,-0.0001942980000001083,1
30,1778198646941,0.0005701228000000004,0.0016413124000000008,0.0007729019999999486,1
31,1778198646944,0.0005701228000000004,0.0016413124000000008,0.0007729019999999486,1
32,1778198646946,0.0005701228000000004,0.0016413124000000008,0.0007729019999999486,1
33,1778198646948,0.0007807228000000005,0.0010290124000000012,0.00034780199999999255,1
34,1778198646951,0.0007807228000000005,0.0010290124000000012,0.00034780199999999255,1
35,1778198646953,0.0007807228000000005,0.0010290124000000012,0.00034780199999999255,1
36,1778198646955,0.0007807228000000005,0.0010290124000000012,0.00034780199999999255,1
37,1778198646958,0.00019182280000000062,-0.0003710875999999993,0.0007300019999999918,1
38,1778198646960,0.00019182280000000062,-0.0003710875999999993,0.0007300019999999918,1
39,1778198646962,0.00019182280000000062,-0.0003710875999999993,0.0007300019999999918,1
40,1778198646965,-4.607719999999947e-05,-0.0015137875999999993,0.000613002000000069,1
41,1778198646967,-4.607719999999947e-05,-0.0015137875999999993,0.000613002000000069,1
42,1778198646969,-4.607719999999947e-05,-0.0015137875999999993,0.000613002000000069,1
43,1778198646972,-4.607719999999947e-05,-0.0015137875999999993,0.0005740019999999468,1
44,1778198646974,-0.0002566771999999995,-0.0016463875999999994,0.0005740019999999468,1
45,1778198646977,-0.0002566771999999995,-0.0016463875999999994,0.0005740019999999468,1
46,1778198646979,-0.0002566771999999995,-0.0016463875999999994,0.0005740019999999468,1
47,1778198646981,0.0001021227999999999,-0.0005036875999999994,0.0004141020000000672,1
48,1778198646984,0.0001021227999999999,-0.0005036875999999994,0.0004141020000000672,1
49,1778198646986,0.0001021227999999999,-0.0005036875999999994,0.0004141020000000672,1
50,1778198646988,0.00019962280000000027,0.0010329124000000005,0.0003556019999998838,1
51,1778198646991,0.00019962280000000027,0.0010329124000000005,0.0003556019999998838,1
52,1778198646993,0.00019962280000000027,0.0010329124000000005,0.0003556019999998838,1
53,1778198646995,0.00019962280000000027,0.0010329124000000005,0.0003556019999998838,1
